Season,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2014,Dion Waiters,SG,23,CLE,33,786,12.2,0.468,0.251,0.175,1.8,6.5,4.2,15.6,2.9,1,12,24,-0.3,0.7,0.5,0.029,-2.1,-1,-3.1,-0.2
2014,Dion Waiters,SG,23,OKC,47,1422,10.1,0.455,0.265,0.185,2.2,7.9,5.1,9.8,1.6,0.6,8.8,21.7,-0.3,1,0.7,0.023,-2.2,-1.7,-3.8,-0.7
2014,Henry Walker,SF,27,MIA,24,628,8,0.497,0.786,0.107,1.4,14,7.8,7.2,2,1.2,12,15,-0.1,0.6,0.5,0.039,-0.9,-0.1,-1,0.2
2014,Kemba Walker,PG,24,CHO,62,2119,17.6,0.486,0.285,0.288,1.8,9.9,5.7,27.1,2.2,1.2,8.3,25.9,1.8,2.6,4.5,0.101,2.2,0.1,2.2,2.3
2014,John Wall,PG,24,WAS,79,2837,19.9,0.523,0.186,0.31,1.5,12.8,7.3,46.3,2.5,1.3,18.7,26.1,3.6,4.2,7.8,0.132,2.4,1.1,3.5,3.9
2014,Gerald Wallace,SF,32,BOS,32,286,6.2,0.431,0.088,0.441,6.4,15.5,10.9,5.1,2.6,1.1,30.7,9,-0.3,0.4,0.1,0.014,-5.8,2.6,-3.2,-0.1
2014,T.J. Warren,SF,21,PHO,40,614,14,0.551,0.098,0.089,7.3,7.9,7.6,6.6,1.5,1.1,10.8,17.8,0.7,0.4,1.1,0.085,-1,-1.1,-2.1,0
2014,C.J. Watson,PG,30,IND,57,1422,15.4,0.581,0.42,0.4,1.4,11.2,6.3,23.3,2.1,0.5,16.9,18.8,2.2,1.8,4,0.135,1.4,0.1,1.5,1.3
2014,David Wear,PF,24,SAC,2,7,2.4,0,0.5,0,33.6,0,16.2,18.8,0,0,0,12.6,0,0,0,-0.11,-0.3,-2.7,-3,0
2014,Travis Wear,SF,24,NYK,51,672,8.5,0.451,0.144,0.124,5.2,13.3,9.1,9.9,1.2,1.4,13.7,17.5,-0.5,0.2,-0.3,-0.02,-4.5,-1.6,-6.1,-0.7
2014,Martell Webster,SF,28,WAS,32,352,5.9,0.445,0.473,0.703,3.3,11.3,7.4,6.7,1,0.2,15.6,18.2,-0.3,0.3,0,0,-4.4,-1.6,-6.1,-0.4
2014,David West,PF,34,IND,66,1895,16,0.508,0.029,0.235,6.4,19.7,13.1,20.1,1.3,2,13.7,21,1.4,2.8,4.3,0.108,-0.7,2.4,1.7,1.8
2014,Russell Westbrook,PG,26,OKC,67,2302,29.1,0.536,0.196,0.445,5.9,16.7,11.4,47,3,0.5,14.3,38.4,7.5,3.2,10.6,0.222,8.8,2.2,11,7.6
2014,Hassan Whiteside,C,25,MIA,48,1142,26.2,0.619,0,0.403,15.6,34.7,25.4,1,1.2,9.2,11.3,21.1,2.8,2.4,5.3,0.221,-1.6,0.7,-0.9,0.3
2014,Shayne Whittington,PF,23,IND,20,108,20,0.547,0.143,0.548,10.3,19.3,14.8,9.6,2.4,1.5,8.8,23.9,0.3,0.2,0.4,0.2,0.5,0,0.5,0.1
2014,Andrew Wiggins,SF,19,MIN,82,2969,13.9,0.517,0.111,0.41,5,9.5,7.2,9.8,1.5,1.3,11.7,22.6,2.1,0,2.1,0.034,-0.5,-1.8,-2.3,-0.2
2014,C.J. Wilcox,SG,24,LAC,21,101,8.5,0.527,0.5,0.053,1.1,6.5,3.9,12,1.5,0.8,20.5,21.8,-0.1,0.1,0,-0.024,-3.3,-2.7,-6,-0.1
2014,Deron Williams,PG,30,BRK,68,2114,15.7,0.504,0.307,0.313,1.5,11,6.3,33.7,1.6,0.6,14.9,22.3,2.3,1.3,3.6,0.083,1.3,-1.2,0.1,1.1
2014,Derrick Williams,PF,23,SAC,74,1462,12.8,0.54,0.322,0.404,3.3,12.1,7.8,5.6,1.2,0.2,8.9,18.9,1.7,0.4,2.1,0.069,-0.5,-2.7,-3.2,-0.5
2014,Elliot Williams,SG,25,TOT,13,119,8.7,0.477,0.486,0.108,0,7.7,3.8,15.5,1.8,0,9.4,16.4,0,0.1,0.1,0.039,-1.7,-2.9,-4.6,-0.1
2014,Elliot Williams,SG,25,UTA,5,42,14.4,0.648,0.538,0.154,0,8.2,4.1,16.1,2.5,0,22.4,19.5,0,0,0.1,0.09,-0.1,-2.3,-2.4,0
2014,Elliot Williams,SG,25,NOP,8,77,5.6,0.382,0.458,0.083,0,7.4,3.7,15.2,1.4,0,0,14.7,0,0,0,0.012,-2.6,-3.2,-5.8,-0.1
2014,Lou Williams,SG,28,TOR,80,2016,19.9,0.564,0.482,0.426,1.4,7.3,4.3,13.6,2.3,0.4,8.4,27,5.4,1.1,6.6,0.157,4,-3.1,0.9,1.5
2014,Marvin Williams,PF,28,CHO,78,2035,11.8,0.541,0.535,0.176,3.1,18.2,10.4,7.8,1.8,1.4,10.1,13.3,1.5,2.9,4.3,0.102,-0.8,1.8,1,1.5
2014,Mo Williams,PG,32,TOT,68,1980,15.4,0.512,0.405,0.217,1.2,8.9,4.9,37.4,1.2,0.6,15.4,25.2,1.6,0.6,2.1,0.052,2.1,-3.5,-1.3,0.3
2014,Mo Williams,PG,32,MIN,41,1149,14.4,0.511,0.38,0.21,1.3,8.7,4.9,38,1.3,0.5,17.3,22.7,0.9,-0.2,0.7,0.031,1.3,-4.2,-3,-0.3
2014,Mo Williams,PG,32,CHO,27,831,16.9,0.512,0.431,0.225,1.2,9.1,5,36.5,1,0.6,13.4,28.8,0.7,0.7,1.4,0.08,3.4,-2.4,1,0.6
2014,Reggie Williams,SF,28,SAS,20,105,10.5,0.454,0.487,0.103,5.5,12.7,9.2,14.4,0.5,0,4.7,18.5,0.1,0.1,0.2,0.083,-0.5,-2.2,-2.7,0
2014,Shawne Williams,SF,28,TOT,63,1087,10.5,0.537,0.593,0.133,3.9,14,9,6.5,1.2,1.6,8.6,14.9,1.1,0.8,1.9,0.084,-0.2,-0.8,-1,0.3
2014,Shawne Williams,SF,28,MIA,44,924,11.2,0.574,0.633,0.138,3.6,14.3,9,6.3,1.2,1.6,8.3,14.1,1.3,0.7,2,0.102,0.6,-0.7,-0.2,0.4
2014,Shawne Williams,SF,28,DET,19,163,6.7,0.388,0.433,0.117,5.8,12.5,9,7.5,1.3,1.9,10,19.1,-0.2,0.1,-0.1,-0.021,-4.3,-1.2,-5.5,-0.1
2014,Jeff Withey,C,24,NOP,37,259,17.6,0.57,0,0.781,10.1,17.9,14,6.4,0.8,5.3,12.2,17.3,0.5,0.3,0.8,0.149,-1.6,0.6,-1,0.1
2014,Nate Wolters,PG,23,TOT,21,247,4.6,0.352,0.123,0.105,3.7,11.9,7.8,12.2,1.7,0.6,17.9,13.3,-0.4,0.2,-0.2,-0.036,-6.1,0,-6.1,-0.3
2014,Nate Wolters,PG,23,MIL,11,142,5.4,0.382,0.161,0.129,1.6,11.2,6.4,10.2,1.8,0,8.4,11.3,-0.1,0.2,0.1,0.018,-5.2,-0.2,-5.3,-0.1
2014,Nate Wolters,PG,23,NOP,10,105,3.5,0.316,0.077,0.077,6.5,13,9.7,14.8,1.5,1.4,27.1,16,-0.3,0.1,-0.2,-0.109,-7.4,0.3,-7.1,-0.1
2014,Brandan Wright,PF,27,TOT,75,1449,20.4,0.66,0.008,0.309,9.6,14.7,12.1,4.4,1.7,5.1,7.6,13.6,4.3,1.8,6.1,0.202,1.2,2.4,3.6,2
2014,Brandan Wright,PF,27,DAL,27,505,25.7,0.762,0,0.356,11,12.9,11.9,3.2,1.7,6.8,7.7,14.9,2.2,0.6,2.9,0.274,4,2.8,6.8,1.1
2014,Brandan Wright,PF,27,BOS,8,86,15,0.571,0,0.19,8.8,12.9,10.8,14,0.6,4.5,18,14.1,0.1,0.1,0.2,0.106,-2.2,1.8,-0.4,0
2014,Brandan Wright,PF,27,PHO,40,858,17.8,0.6,0.014,0.29,8.9,16,12.4,4.1,1.9,4.2,6.4,12.8,2,1.1,3,0.17,-0.1,2.3,2.1,0.9
2014,Dorell Wright,SF,29,POR,48,592,13.4,0.525,0.568,0.221,2.6,17.2,10,10.2,1.7,1.3,7.9,17.1,0.7,0.8,1.6,0.128,0.1,0.6,0.7,0.4
2014,Tony Wroten,PG,21,PHI,30,895,14.9,0.494,0.327,0.415,2.5,8.1,5.2,34.9,2.7,0.7,18,30.5,-0.6,0.9,0.3,0.014,0.3,-1.8,-1.5,0.1
2014,James Young,SG,19,BOS,31,332,8.5,0.457,0.647,0.284,2.9,11,6.9,5.6,1.2,0.5,4.2,15.8,0.1,0.3,0.3,0.047,-1.9,-1.9,-3.8,-0.2
2014,Nick Young,SG,29,LAL,42,1000,14.2,0.52,0.473,0.311,1.8,9.1,5.3,6.9,1.2,0.9,7.5,26,1.1,0.1,1.2,0.058,0.9,-4.3,-3.5,-0.4
2014,Thaddeus Young,PF,26,TOT,76,2434,15.7,0.507,0.119,0.207,5.8,13.5,9.6,12.4,2.6,0.8,10,21.5,1.6,1.4,3.1,0.061,0.2,-0.3,-0.1,1.2
2014,Thaddeus Young,PF,26,MIN,48,1605,15,0.491,0.101,0.201,5.2,12.5,8.7,14.7,2.7,0.8,9.7,21.2,0.8,0.6,1.4,0.043,0.1,-0.4,-0.4,0.7
2014,Thaddeus Young,PF,26,BRK,28,829,17.1,0.539,0.153,0.217,7.1,15.4,11.2,8,2.4,0.8,10.5,22,0.8,0.8,1.6,0.095,0.4,0,0.3,0.5
2014,Cody Zeller,C,22,CHO,62,1487,14.1,0.53,0.003,0.44,7,20.1,13.4,10.9,1.2,2.6,12.2,15.6,1.6,2.2,3.8,0.123,-2.1,2.5,0.4,0.9
2014,Tyler Zeller,C,25,BOS,82,1731,18.9,0.594,0,0.3,9.1,20.5,14.7,10.8,0.5,2.3,9.8,19.6,4.5,2,6.5,0.179,0.4,0.4,0.9,1.2
2013,Quincy Acy,SF,23,TOT,63,847,10.1,0.52,0.106,0.376,9.5,19.5,14.4,4.9,1.4,2.5,15.4,10.1,0.6,0.9,1.5,0.086,-2.5,1.4,-1.1,0.2
2013,Quincy Acy,SF,23,TOR,7,61,17.2,0.542,0.357,0.571,9.5,19.2,14.3,10.1,3.4,3.9,10.2,14.5,0.1,0.1,0.2,0.188,0.5,3.7,4.1,0.1
2013,Quincy Acy,SF,23,SAC,56,786,9.6,0.518,0.079,0.354,9.5,19.5,14.4,4.4,1.2,2.4,16,9.8,0.5,0.7,1.3,0.078,-2.8,1.2,-1.5,0.1
2013,Steven Adams,C,20,OKC,81,1197,11.2,0.541,0,0.735,14.1,17.1,15.6,4.9,1.7,3.9,22.5,11.7,0.9,1.9,2.9,0.114,-2.1,2.4,0.3,0.7
2013,Jeff Adrien,PF,27,TOT,53,961,17.4,0.553,0,0.433,11.8,24.8,18.2,6.8,1.3,3,10.6,17.3,1.6,1.1,2.7,0.134,-1.4,0.3,-1.1,0.2
2013,Jeff Adrien,PF,27,CHA,25,256,14.9,0.559,0,0.625,14.5,24.4,19.4,4.1,1.4,4.6,13.6,10.6,0.4,0.5,0.9,0.17,-2.5,2.9,0.4,0.2
2013,Jeff Adrien,PF,27,MIL,28,705,18.4,0.552,0,0.4,10.9,25,17.7,7.7,1.3,2.4,10.1,19.7,1.2,0.6,1.8,0.121,-0.9,-0.7,-1.6,0.1
2013,Arron Afflalo,SG,28,ORL,73,2552,16,0.574,0.297,0.332,1.4,10.2,5.8,16.9,0.7,0.1,11.2,23.3,4.3,1,5.3,0.099,1.7,-2.3,-0.6,0.9
2013,Alexis Ajinca,C,25,NOP,56,951,14.6,0.589,0.004,0.269,11.3,22.7,16.9,6.6,1.3,4.1,18.4,16.3,1.2,0.9,2.1,0.104,-1.5,0.8,-0.7,0.3
2013,Cole Aldrich,C,25,NYK,46,330,19.1,0.62,0,0.492,12.8,33.8,23,6.4,1.3,8.1,19.5,13,0.6,0.6,1.2,0.178,-2.6,3.8,1.2,0.3
2013,LaMarcus Aldridge,PF,28,POR,69,2498,21.8,0.507,0.011,0.253,7.2,25.5,16.5,13,1.3,1.9,7.2,29.8,4,3.5,7.5,0.144,-0.4,0.7,0.3,1.5
2013,Lavoy Allen,PF,24,TOT,65,1072,12.5,0.47,0.043,0.167,11.7,20,15.7,10.1,1.1,2.4,12,14.6,0.6,0.9,1.5,0.066,-3.1,0.3,-2.8,-0.2
2013,Lavoy Allen,PF,24,PHI,51,960,11.9,0.464,0.049,0.15,11.5,20,15.6,10.2,1.1,2.2,12.4,14.3,0.4,0.7,1.1,0.053,-3.3,0.1,-3.2,-0.3
2013,Lavoy Allen,PF,24,IND,14,112,17.5,0.521,0,0.294,13.7,20.1,17.1,9,0.9,4.1,9.4,17.3,0.2,0.2,0.4,0.18,-1.7,2.2,0.4,0.1
2013,Ray Allen*,SG,38,MIA,73,1936,12.8,0.59,0.569,0.214,1.6,11.4,6.7,11.1,1.5,0.4,12.4,16.8,2.5,1.5,4.1,0.101,1.3,-1.2,0.1,1
2013,Tony Allen,SG,32,MEM,55,1278,15.6,0.531,0.114,0.293,7.3,12,9.6,11.7,3.8,1.2,16.2,20.1,0.5,2.1,2.7,0.1,-0.1,2.4,2.3,1.4
2013,Al-Farouq Aminu,SF,23,NOP,80,2045,13.2,0.516,0.097,0.277,7.2,21.2,14.1,8.4,2.1,1.6,13.7,14.3,1.3,1.8,3.1,0.072,-1.4,1,-0.3,0.9
2013,Lou Amundson,PF,31,TOT,19,185,9.1,0.446,0,0.75,17.3,17.2,17.3,4.7,2.5,5,24.8,13.9,-0.1,0.2,0.1,0.024,-3.4,2.1,-1.3,0
2013,Lou Amundson,PF,31,NOP,18,184,9.2,0.446,0,0.75,17.4,17.3,17.4,4.7,2.5,5,24.8,14,-0.1,0.2,0.1,0.024,-3.4,2.1,-1.3,0
2013,Lou Amundson,PF,31,CHI,1,1,0,,,,0,0,0,0,0,0,,0,0,0,0,0.029,-7.3,1,-6.3,0
2013,Chris Andersen,C,35,MIA,72,1396,18.5,0.683,0.044,0.615,12.1,21.7,17.1,2.1,1.2,6.1,13.2,13.8,3.8,2.2,6,0.205,0.1,1.5,1.6,1.3
2013,Alan Anderson,SF,31,BRK,78,1773,9.5,0.525,0.511,0.243,2.7,9.1,5.9,7.3,1.4,0.5,10.4,15.9,0.8,0.9,1.7,0.047,-0.8,-1.4,-2.2,-0.1
2013,James Anderson,SG,24,PHI,80,2309,10.9,0.53,0.49,0.148,2.7,11.7,7,9.9,1.6,1,12.2,15.9,0.9,0.9,1.9,0.039,-1.2,-1.3,-2.5,-0.3
2013,Ryan Anderson,PF,25,NOP,22,795,18.8,0.572,0.463,0.175,9.5,11.3,10.4,3.6,0.7,0.7,5,22.9,2.2,0.1,2.3,0.138,4.3,-4.5,-0.1,0.4
2013,Giannis Antetokounmpo,SF,19,MIL,77,1897,10.8,0.518,0.282,0.483,4.6,16.3,10.2,12.1,1.7,2.6,19.4,15,0.1,1.1,1.2,0.031,-2.5,0.7,-1.8,0.1
2013,Carmelo Anthony,PF,29,NYK,77,2982,24.4,0.561,0.253,0.329,5.6,19.4,12.3,15.8,1.7,1.5,9.5,32.4,8.1,2.5,10.7,0.172,4.6,-1,3.6,4.2
2013,Joel Anthony,C,31,TOT,33,186,8.1,0.394,0,0.25,9.1,14.6,11.8,1.6,0.8,5.2,7.8,9.3,0,0.2,0.2,0.044,-5.7,1,-4.7,-0.1
2013,Joel Anthony,C,31,MIA,12,37,8,0.436,0,0.333,7.1,16.4,11.9,0,0,9.4,12.7,10.2,0,0,0,0.049,-7.3,0.8,-6.6,0
2013,Joel Anthony,C,31,BOS,21,149,8.1,0.384,0,0.231,9.6,14.1,11.8,1.9,1,4.1,6.5,9.1,0,0.1,0.1,0.043,-5.3,1.1,-4.2,-0.1
2013,Pero Antic,C,31,ATL,50,925,11.7,0.545,0.582,0.224,7.2,18.9,13.1,9.8,1,1,14.5,18.6,0.5,0.9,1.4,0.075,-0.5,-0.9,-1.4,0.1
2013,Trevor Ariza,SF,28,WAS,77,2723,15.8,0.59,0.518,0.226,4.1,16.3,10.1,10.8,2.4,0.6,12.3,17.8,4.3,3.7,8,0.141,2.3,1.1,3.4,3.6
2013,Hilton Armstrong,C,29,GSW,15,97,17,0.48,0,0.842,21.8,31,26.5,7.1,2.1,3.1,18.7,14.5,0.1,0.2,0.3,0.162,-2.5,3.1,0.6,0.1
2013,Darrell Arthur,SF,25,DEN,68,1161,9.4,0.459,0.156,0.151,4.8,14.7,9.8,8,1.6,3,11.7,18.1,-0.5,1.2,0.7,0.029,-3.8,1,-2.8,-0.2
2013,Omer Asik,C,27,HOU,48,968,14,0.57,0,0.663,12.3,30.1,21.7,3.8,0.7,2.8,19.4,13.8,1,1.5,2.4,0.121,-3.1,0.7,-2.4,-0.1
2013,D.J. Augustin,PG,26,TOT,71,1939,16.2,0.569,0.462,0.316,0.9,6.7,3.8,28.9,1.5,0.1,13.3,22.4,3.8,2.4,6.2,0.154,2.6,-2.2,0.4,1.2
2013,D.J. Augustin,PG,26,TOR,10,82,1.2,0.394,0.458,0.25,0,5.7,2.8,18.4,0.6,0,25.3,19.8,-0.2,0,-0.2,-0.112,-7.4,-3.7,-11.2,-0.2
2013,D.J. Augustin,PG,26,CHI,61,1857,16.8,0.574,0.463,0.318,0.9,6.7,3.9,29.3,1.5,0.1,12.8,22.5,4,2.4,6.4,0.166,3.1,-2.1,1,1.4
2013,Gustavo Ayon,C,28,ATL,26,429,12.9,0.505,0,0.196,11.4,22.3,16.9,10,3,1.8,20.7,14.8,0,0.7,0.7,0.078,-3.2,3,-0.2,0.2
2013,Jeff Ayres,PF,26,SAS,73,952,11.1,0.605,0,0.316,11,19.2,15.3,8.6,0.7,1.9,24.1,12.4,1,1.4,2.4,0.121,-1.6,2.1,0.5,0.6
2013,Chris Babb,SG,23,BOS,14,132,3.7,0.367,0.9,0,3.3,11.5,7.3,3.3,2.3,0,9.1,11.1,-0.1,0.1,0,-0.008,-3.7,-0.7,-4.4,-0.1
2013,Luke Babbitt,PF,24,NOP,27,473,12.1,0.525,0.617,0.117,4.4,17.5,10.8,9.4,0.8,1.9,8.5,17,0.5,0.2,0.7,0.074,0.5,-1.9,-1.4,0.1
2013,Leandro Barbosa,PG,31,PHO,20,368,11.5,0.506,0.191,0.298,1.5,9.7,5.6,13.4,1,0.8,11.4,20,0.2,0.2,0.4,0.058,-2.2,-1.8,-3.9,-0.2
2013,J.J. Barea,PG,29,MIN,79,1471,11.6,0.471,0.352,0.152,1.2,10.5,5.7,32.7,0.9,0,15.2,23.9,-0.1,0.9,0.7,0.024,-0.9,-2.7,-3.6,-0.6
2013,Andrea Bargnani,C,28,NYK,42,1257,14.5,0.51,0.215,0.203,6.3,14.7,10.4,6.1,0.6,3.7,9.6,22.4,0.8,0.7,1.5,0.058,-1.4,-1,-2.4,-0.1
2013,Harrison Barnes,SF,21,GSW,78,2204,9.8,0.486,0.28,0.267,3.3,11.9,7.7,7.6,1.5,0.7,10,16.8,0.4,2.8,3.2,0.07,-2.3,0.9,-1.4,0.3
2013,Matt Barnes,SF,33,LAC,63,1735,12,0.552,0.537,0.171,4,14.4,9.3,10.6,1.6,1.2,13,16.6,1.5,2,3.5,0.097,0.7,0.8,1.5,1.5
2013,Will Barton,SG,23,POR,41,387,13.5,0.488,0.212,0.205,4.5,16,10.3,13.3,1.2,1.3,9.6,21.2,0.3,0.4,0.6,0.078,-1.9,-0.7,-2.7,-0.1
2013,Brandon Bass,PF,28,BOS,82,2266,15,0.549,0.008,0.33,7.8,15.9,11.8,6.4,0.8,2.4,10.9,18.2,3.2,1.9,5.1,0.107,-1.3,0.2,-1.2,0.5
2013,Shane Battier,SF,35,MIA,73,1468,8.7,0.523,0.764,0.084,3,8.6,5.9,6,1.8,2.3,6.9,10,1,1.4,2.4,0.078,0.1,0.7,0.8,1.1
2013,Nicolas Batum,SF,25,POR,82,2956,15.8,0.589,0.491,0.248,4.3,17.8,11.1,20.9,1.3,1.3,18.6,16.5,4.8,3.1,7.9,0.128,2.4,1.8,4.2,4.6
2013,Jerryd Bayless,PG,25,TOT,72,1686,12,0.498,0.344,0.191,1.5,8.6,5,18.5,1.9,0.4,10.9,20.1,1.1,1.3,2.4,0.069,-0.4,-1.4,-1.8,0.1
2013,Jerryd Bayless,PG,25,MEM,31,650,11.3,0.473,0.347,0.238,1.5,9.3,5.4,15.6,1.6,0.6,7.7,20.3,0.4,0.6,1,0.077,-0.6,-1.3,-2,0
2013,Jerryd Bayless,PG,25,BOS,41,1036,12.5,0.514,0.341,0.161,1.5,8.1,4.7,20.4,2,0.3,12.9,19.9,0.7,0.7,1.4,0.064,-0.2,-1.5,-1.7,0.1
2013,Aron Baynes,C,27,SAS,53,491,9.7,0.467,0,0.129,13.6,19.4,16.6,9.9,0.2,0.7,17.3,19.2,-0.1,0.6,0.6,0.055,-3.7,-0.3,-4,-0.2
2013,Kent Bazemore,SG,24,TOT,67,911,11.2,0.515,0.373,0.318,1.2,12.6,6.9,15.7,2.3,1,16.8,22.6,-0.6,0.8,0.2,0.011,-2.1,-0.4,-2.5,-0.1
2013,Kent Bazemore,SG,24,GSW,44,268,6.2,0.448,0.402,0.371,2.1,14,8.1,10.9,2.2,1.7,19.9,23.1,-0.6,0.4,-0.2,-0.034,-6.1,0.3,-5.7,-0.3
2013,Kent Bazemore,SG,24,LAL,23,643,13.3,0.543,0.362,0.297,0.8,12,6.4,17.7,2.3,0.8,15.5,22.3,0,0.4,0.4,0.029,-0.5,-0.7,-1.2,0.1
2013,Bradley Beal,SG,20,WAS,73,2530,14.3,0.507,0.299,0.164,2.4,10.2,6.3,16,1.4,0.6,9.4,24.3,1.6,2.4,4,0.076,0.2,-1.3,-1.1,0.5
2013,Michael Beasley,SF,25,MIA,55,831,16.8,0.559,0.152,0.223,4.9,20.5,13,8.8,1.5,2.2,12.8,25.7,0.5,1.1,1.6,0.092,-2.2,-1.2,-3.5,-0.3
2013,Marco Belinelli,SF,27,SAS,80,2016,15,0.605,0.422,0.188,1,11.2,6.3,13.2,1.3,0.3,11.2,19,3.5,2.4,5.9,0.14,1.9,-0.3,1.7,1.9
2013,Anthony Bennett,PF,20,CLE,52,663,6.9,0.425,0.236,0.307,8.1,18.4,13.1,4,1.6,1,15.5,20.3,-1.1,0.7,-0.4,-0.028,-5.8,-1.5,-7.3,-0.9
2013,Patrick Beverley,PG,25,HOU,56,1751,12.4,0.545,0.53,0.212,4.9,7.4,6.2,12.8,2.2,1,11.2,14.8,2.7,1.6,4.2,0.116,1.9,0.6,2.5,2
2013,Andris Biedrins,C,27,UTA,6,45,2.4,0.412,0,6,5,39.7,21.8,0,0,0,35.5,5.7,-0.1,0,0,-0.033,-10.7,-4.3,-15,-0.1
2013,Chauncey Billups,SG,37,DET,19,309,5.3,0.427,0.608,0.152,1.3,8.9,4.9,18.7,1.3,0.3,22.9,15.1,-0.3,0.1,-0.3,-0.042,-3.8,-2.4,-6.3,-0.3
2013,Bismack Biyombo,C,21,CHA,77,1072,13.3,0.606,0,0.618,11,27.6,19.3,1.1,0.3,6.3,17.9,9.6,1.1,2.1,3.2,0.144,-4.7,2.2,-2.5,-0.1
2013,DeJuan Blair,PF,24,DAL,78,1214,17.3,0.557,0.005,0.308,13.3,21.6,17.5,8.9,2.5,1.4,14.7,19.6,1.8,1.5,3.4,0.133,-0.2,0.8,0.6,0.8
2013,Steve Blake,PG,33,TOT,55,1498,11,0.508,0.595,0.122,0.9,10.4,5.7,28.8,1.8,0.4,21.5,13.8,0.7,1.1,1.8,0.058,-0.9,-0.7,-1.6,0.2
2013,Steve Blake,PG,33,LAL,27,891,12.1,0.515,0.562,0.15,1,11.4,6.2,33,1.9,0.2,22.2,15.7,0.4,0.3,0.8,0.041,-0.3,-1.3,-1.6,0.1
2013,Steve Blake,PG,33,GSW,28,607,9.4,0.494,0.658,0.067,0.9,9,5,22.7,1.6,0.7,20.1,11.2,0.3,0.7,1.1,0.084,-1.8,0.2,-1.6,0.1
2013,Andray Blatche,PF,27,BRK,73,1618,18.8,0.532,0.08,0.328,8.9,19.9,14.4,12.8,2.4,2,12.5,25.6,1.6,2.1,3.7,0.109,-0.6,0.7,0.1,0.8
2013,Eric Bledsoe,PG,24,PHO,43,1416,19.6,0.578,0.252,0.426,2.1,13.8,8,27,2.4,0.8,17.8,24.9,2.6,1.6,4.1,0.14,2.3,0.6,2.9,1.8
2013,Vander Blue,SG,21,BOS,3,15,0.5,0.403,0.25,1.25,0,23.4,11.4,10.7,0,0,24.4,24.3,-0.1,0,-0.1,-0.214,-10.9,-3.1,-13.9,0
2013,Keith Bogans,SG,33,BOS,6,55,9.9,0.82,1,0.5,0,6.4,3.1,7.7,0.9,0,12,6.7,0.1,0,0.1,0.121,0.1,-2.2,-2.1,0
2013,Andrew Bogut,C,29,GSW,67,1769,17,0.61,0,0.171,11.4,29.7,20.7,9.3,1.3,5.2,19.4,12.4,2.4,4,6.5,0.176,-1.2,5.6,4.4,2.8
2013,Matt Bonner,PF,33,SAS,61,690,11.2,0.582,0.598,0.073,2.7,17.9,10.6,6.1,1.1,1.2,8.6,12.1,0.8,1,1.8,0.123,-0.4,0.7,0.3,0.4
2013,Trevor Booker,PF,26,WAS,72,1553,15,0.563,0.005,0.189,10.9,17.5,14.1,6.3,1.4,2.4,11.7,14.4,2.3,2,4.3,0.132,-1.1,1.3,0.2,0.8
2013,Carlos Boozer,PF,32,CHI,76,2141,14.4,0.489,0.002,0.197,7.4,25.9,16.8,10.9,1.3,0.8,12.6,26.3,-0.9,4.3,3.4,0.076,-4,0.6,-3.4,-0.7
2013,Chris Bosh,C,29,MIA,79,2531,19,0.597,0.229,0.285,5.1,20.3,13,5.8,1.7,2.7,10.4,22.6,4.6,3.4,8,0.152,0.5,0,0.5,1.6
2013,Avery Bradley,SG,23,BOS,60,1855,12.7,0.51,0.242,0.136,2.9,11.2,6.9,8.1,1.7,0.5,9.9,23.2,0.4,1.4,1.8,0.046,-1.1,-1.4,-2.5,-0.2
2013,Elton Brand,C,34,ATL,73,1414,14,0.561,0.006,0.283,8,21.5,14.8,8.1,1.4,4.9,13.8,13.9,1.4,2.1,3.6,0.121,-2.7,3.1,0.5,0.9
2013,Corey Brewer,SF,27,MIN,81,2609,12.7,0.55,0.261,0.281,2.6,6.2,4.3,7.9,2.9,0.9,10.4,16.5,2.4,2.7,5.2,0.095,0.4,1.3,1.7,2.4
2013,Ronnie Brewer,SF,28,TOT,24,160,3.4,0.22,0.533,0.133,1.5,7.9,4.9,8.1,1.9,0.5,11.2,4.9,-0.1,0.1,0,0.004,-4.6,1.2,-3.4,-0.1
2013,Ronnie Brewer,SF,28,HOU,23,158,3.5,0.22,0.533,0.133,1.5,8,4.9,8.2,1.9,0.5,11.2,5,-0.1,0.1,0,0.004,-4.6,1.2,-3.4,-0.1
2013,Ronnie Brewer,SF,28,CHI,1,2,0,,,,0,0,0,0,0,0,,0,0,0,0,0.029,-7.3,1,-6.3,0
2013,Aaron Brooks,PG,29,TOT,72,1557,12.5,0.518,0.427,0.164,3.1,6.7,4.9,23.3,1.6,0.6,15.8,20.5,1.3,0.9,2.2,0.067,0.4,-1.9,-1.5,0.2
2013,Aaron Brooks,PG,29,HOU,43,716,11.9,0.529,0.502,0.167,3.8,5.7,4.8,18.1,1.7,0.6,15.3,20.4,0.6,0.5,1.1,0.076,0.3,-2.1,-1.9,0
2013,Aaron Brooks,PG,29,DEN,29,841,12.9,0.508,0.365,0.16,2.6,7.5,5,27.7,1.6,0.6,16.2,20.5,0.6,0.4,1,0.058,0.4,-1.6,-1.2,0.2
